iter	Passed	Remaining
1057	35131	14677
1058	35163	14642
1059	35194	14609
1060	35223	14574
1061	35259	14541
1062	35291	14508
1063	35326	14475
1064	35365	14444
1065	35398	14411
1066	35436	14380
1067	35476	14350
1068	35501	14313
1069	35543	14283
1070	35572	14249
1071	35603	14214
1072	35637	14182
1073	35677	14151
1074	35720	14121
1075	35750	14087
1076	35789	14056
1077	35820	14022
1078	35852	13988
1079	35882	13954
1080	35915	13921
1081	35945	13886
1082	35971	13850
1083	36004	13817
1084	36035	13783
1085	36077	13753
1086	36109	13719
1087	36143	13686
1088	36175	13652
1089	36212	13621
1090	36243	13587
1091	36279	13555
1092	36313	13522
1093	36348	13489
1094	36386	13457
1095	36417	13423
1096	36451	13391
1097	36489	13359
1098	36522	13326
1099	36559	13294
1100	36593	13261
1101	36621	13226
1102	36650	13191
1103	36685	13159
1104	36720	13126
1105	36760	13095
1106	36787	13060
1107	36821	13027
1108	36854	12993
1109	36889	12961
1110	36923	12928
1111	36951	12893
1112	36982	12859
1113	37021	12828
1114	37057	12795
1115	37097	12764
1116	37126	12730
1117	37157	12695
1118	37191	12663
1119	37227	12630
1120	37259	12597
1121	37294	12564
1122	37328	12531
1123	37365	12499
1124	37391	12463
1125	37419	12428
1126	37453	12395
1127	37480	12360
1128	37511	12326
1129	37548	12294
1130	37584	12262
1131	37617	12229
1132	37648	12195
1133	37682	12161
1134	37709	12126
1135	37737	12091
1136	37769	12058
1137	37797	12023
1138	37828	11989
1139	37862	11956
1140	37898	11924
1141	37933	11891
1142	37968	11859
1143	38004	11826
1144	38039	11793
1145	38070	11759
1146	38100	11725
1147	38139	11694
1148	38173	11661
1149	38209	11628
1150	38241	11595
1151	38274	11562
1152	38308	11529
1153	38346	11497
1154	38374	11462
1155	38414	11431
1156	38444	11396
1157	38478	11364
1158	38510	11330
1159	38557	11301
1160	38594	11269
1161	38624	11235
1162	38653	11200
1163	38686	11167
1164	38716	11133
1165	38746	11098
1166	38784	11067
1167	38820	11034
1168	38857	11002
1169	38893	10969
1170	38926	10936
1171	38956	10902
1172	38994	10870
1173	39029	10837
1174	39063	10804
1175	39101	10772
1176	39137	10740
1177	39175	10708
1178	39205	10674
1179	39240	10641
1180	39271	10607
1181	39305	10574
1182	39345	10543
1183	39382	10510
1184	39420	10478
1185	39448	10444
1186	39483	10411
1187	39517	10378
1188	39552	10345
1189	39600	10316
1190	39629	10281
1191	39659	10247
1192	39694	10214
1193	39725	10180
1194	39759	10147
1195	39795	10115
1196	39825	10081
1197	39857	10047
1198	39890	10014
1199	39923	9980
1200	39954	9946
1201	39990	9914
1202	40026	9881
1203	40057	9848
1204	40098	9816
1205	40134	9784
1206	40171	9751
1207	40210	9719
1208	40242	9686
1209	40270	9651
1210	40308	9619
1211	40343	9586
1212	40384	9555
1213	40422	9522
1214	40456	9489
1215	40493	9457
1216	40529	9424
1217	40562	9391
1218	40602	9359
1219	40639	9327
1220	40674	9294
1221	40711	9261
1222	40744	9228
1223	40782	9196
1224	40824	9164
1225	40857	9131
1226	40890	9097
1227	40926	9065
1228	40956	9031
1229	40987	8997
1230	41028	8965
1231	41061	8932
1232	41095	8899
1233	41125	8864
1234	41154	8830
1235	41186	8797
1236	41226	8765
1237	41256	8731
1238	41286	8697
1239	41322	8664
1240	41355	8631
1241	41387	8597
1242	41419	8563
1243	41455	8531
1244	41500	8500
1245	41537	8467
1246	41573	8434
1247	41607	8401
1248	41644	8368
1249	41680	8336
1250	41724	8304
1251	41757	8271
1252	41792	8238
1253	41821	8204
1254	41854	8170
1255	41886	8137
1256	41920	8103
1257	41955	8070
1258	41988	8037
1259	42021	8004
1260	42054	7970
1261	42090	7937
1262	42120	7903
1263	42149	7869
1264	42181	7836
1265	42222	7804
1266	42259	7771
1267	42295	7738
1268	42330	7705
1269	42365	7672
1270	42393	7638
1271	42423	7604
1272	42453	7570
1273	42495	7538
1274	42521	7503
1275	42555	7470
1276	42586	7436
1277	42619	7403
1278	42655	7370
1279	42695	7338
1280	42737	7306
1281	42774	7273
1282	42811	7240
1283	42844	7207
1284	42873	7173
1285	42910	7140
1286	42943	7107
1287	42978	7074
1288	43016	7041
1289	43051	7008
1290	43086	6975
1291	43124	6942
1292	43158	6909
1293	43186	6875
1294	43219	6841
1295	43247	6807
1296	43278	6773
1297	43307	6739
1298	43349	6707
1299	43382	6674
1300	43422	6641
1301	43460	6609
1302	43492	6575
1303	43521	6541
1304	43557	6508
1305	43591	6475
1306	43618	6440
1307	43651	6407
1308	43682	6373
1309	43713	6340
1310	43748	6306
1311	43783	6273
1312	43815	6240
1313	43849	6207
1314	43878	6173
1315	43910	6139
1316	43945	6106
1317	43973	6072
1318	44009	6039
1319	44042	6005
1320	44069	5971
1321	44108	5938
1322	44142	5905
1323	44173	5872
1324	44208	5838
1325	44239	5805
1326	44270	5771
1327	44312	5739
1328	44352	5706
1329	44392	5674
1330	44427	5641
1331	44463	5608
1332	44498	5574
1333	44524	5540
1334	44556	5506
1335	44595	5474
1336	44632	5441
1337	44667	5408
1338	44706	5375
1339	44733	5341
1340	44766	5307
1341	44801	5274
1342	44831	5240
1343	44857	5206
1344	44888	5173
1345	44928	5140
1346	44963	5107
1347	44990	5073
1348	45023	5039
1349	45055	5006
1350	45089	4972
1351	45124	4939
1352	45160	4906
1353	45201	4874
1354	45238	4841
1355	45274	4807
1356	45308	4774
1357	45339	4740
1358	45367	4706
1359	45398	4673
1360	45431	4639
1361	45472	4607
1362	45506	4573
1363	45544	4541
1364	45577	4507
1365	45606	4473
1366	45638	4440
1367	45675	4407
1368	45715	4374
1369	45745	4340
1370	45774	4307
1371	45803	4273
1372	45839	4240
1373	45871	4206
1374	45904	4173
1375	45938	4139
1376	45969	4106
1377	46010	4073
1378	46047	4040
1379	46077	4006
1380	46116	3973
1381	46148	3940
1382	46179	3906
1383	46224	3874
1384	46252	3840
1385	46287	3807
1386	46324	3774
1387	46369	3741
1388	46402	3708
1389	46437	3674
1390	46472	3641
1391	46502	3607
1392	46537	3574
1393	46570	3541
1394	46602	3507
1395	46645	3474
1396	46682	3441
1397	46718	3408
1398	46749	3375
1399	46787	3341
1400	46830	3309
1401	46863	3275
1402	46894	3242
1403	46920	3208
1404	46956	3174
1405	46996	3142
1406	47034	3108
1407	47063	3075
1408	47094	3041
1409	47131	3008
1410	47162	2974
1411	47203	2941
1412	47232	2908
1413	47268	2874
1414	47301	2841
1415	47336	2808
1416	47371	2774
1417	47405	2741
1418	47436	2707
1419	47464	2674
