,0
cal_seg_rank,442.33341121673584
cumsum_mean_w500,440.0009889602661
rank_kurt_vs_ref,439.54062271118164
rollstd16_skew_w20_vs_ref,435.9687442779541
diff_std_w50_vs_ref,435.9263195991516
cumsum_std_w20,434.4043188095093
diff2_std_w100_vs_ref,432.7867498397827
z_skew_w20_vs_ref,431.83354663848877
diff2_std_w50,431.7360224723816
rollstd16_mean_vs_ref,427.5644226074219
logabs_mean_w50,425.2341823577881
rollstd16_mean_w500_vs_ref,424.9400396347046
sign_mean_vs_ref,424.11440086364746
diff2_std_w200_vs_ref,419.9735918045044
z_mean,418.2309322357178
diff_skew_w50,418.2240982055664
diff_kurt_w100_vs_ref,417.80628395080566
cumsum_mean_w50,413.72271060943604
square_skew_w200,410.016432762146
abs_std_w50_vs_ref,408.8589334487915
cal_absdz_roll50,408.4094581604004
sign_std_w200_vs_ref,404.93256425857544
diff_kurt_w50_vs_ref,404.52278184890747
cal_rank_roll50,402.8515706062317
rank_q75_vs_ref,400.05883407592773
rank_centered_min_vs_ref,397.2608222961426
logabs_mean_ratio,396.21342754364014
diff_std_w200,392.40423822402954
diff2_mean_vs_ref,390.8141899108887
logabs_skew_w50_vs_ref,390.11260080337524
cumsum_kurt_w200,388.8979697227478
diff_std_w100,387.44190788269043
abs_skew_w100_vs_ref,381.18102073669434
square_skew_w100,381.03403902053833
rank_kurt_w50,380.3264570236206
rollmean16_mean_vs_ref,379.99886322021484
diff2_std_w100,378.1821885108948
diff2_skew_w50_vs_ref,377.72300958633423
logabs_mean_w50_vs_ref,373.39772844314575
diff2_std_w20,373.2584562301636
cal_mean_roll50,372.1970405578613
diff2_mean_w200_vs_ref,370.0837917327881
z_cov_ratio,367.9313726425171
rollstd16_mean_w100,367.382936000824
rank_centered_q25,366.1543836593628
sign_skew_w200_vs_ref,365.23263120651245
cal_absdev_roll200,363.2466802597046
square_q75_ratio,362.9859290122986
square_std_w100,362.81574392318726
sign_skew_vs_ref,362.2207508087158
sign_mean_w100_vs_ref,360.33438873291016
cumsum_kurt_w50,360.1997809410095
square_max_ratio,359.2349462509155
rank_q25,357.14953804016113
rollmean16_mean_w200,354.8723120689392
abs_std_w100_vs_ref,352.8811902999878
diff2_mean_w500_vs_ref,351.30499029159546
logabs_skew_w100_vs_ref,350.3401608467102
rollstd16_kurt_w20,350.2528190612793
rollstd16_mean_w200_vs_ref,350.22677993774414
rank_q75,349.3438744544983
sign_kurt_vs_ref,345.12200832366943
sign_std_w500_vs_ref,345.098219871521
sign_std_w50_vs_ref,344.6008200645447
rollstd16_std_w20,344.3739085197449
sign_mean_w200,344.00166177749634
logabs_mean_w20_vs_ref,342.4521703720093
sign_mean_w500,339.15792751312256
rank_centered_median,337.7546100616455
square_max,336.75546169281006
rollmean16_skew_w20,336.52190685272217
sign_std_w500,335.33363485336304
cumsum_kurt_w500,335.23438024520874
sign_kurt_w200_vs_ref,334.7895288467407
logabs_kurt_w50,331.9800510406494
logabs_mean_w200_vs_ref,331.7469596862793
diff_std_w500_vs_ref,331.0249881744385
sign_kurt_w100_vs_ref,329.6425323486328
square_kurt_w500,329.10774993896484
square_std_w20,328.74590158462524
diff_std_w50,326.5820035934448
diff_skew_w20,323.20958375930786
logabs_mean_w100_vs_ref,323.17791843414307
rank_cov_ratio,322.91256284713745
z_mean_w200,319.25556993484497
sign_mean_w200_vs_ref,318.2341694831848
rollmean16_mean_w20,316.12515783309937
z_kurt_w50_vs_ref,315.06257152557373
sign_std_w100_vs_ref,313.6821665763855
abs_mean_w50,312.16553831100464
sign_kurt_w500_vs_ref,310.6816210746765
rank_kurt_w200_vs_ref,310.5109210014343
sign_kurt_w50_vs_ref,310.4692597389221
cal_mean_roll200,309.2722911834717
rank_centered_q25_ratio,308.14490938186646
cumsum_kurt_w20,308.0621519088745
diff2_kurt_w20,305.7670707702637
abs_median_ratio,305.5007905960083
square_mean_w200,305.20844173431396
logabs_skew_w50,301.0768485069275
rank_centered_q75,300.99281120300293
diff2_std_w50_vs_ref,299.0703978538513
diff2_skew_w20,298.39166021347046
logabs_skew_w20_vs_ref,296.879759311676
rollstd16_mean_ratio,291.7100601196289
abs_mean_vs_ref,289.18253326416016
diff2_mean,288.7614827156067
diff_std_w20,286.7808723449707
z_std_w500_vs_ref,284.9342784881592
rank_q25_vs_ref,284.6256194114685
rank_skew_w50,283.95539951324463
logabs_kurt_w20,279.6499071121216
sign_kurt_w20_vs_ref,276.90085077285767
rollmean16_mean,276.5051794052124
rank_kurt_w100_vs_ref,275.16838121414185
sign_kurt_ratio,270.4009075164795
diff_std_w100_vs_ref,268.68054819107056
rank_skew_w20,267.5095782279968
abs_skew_w20,264.9834303855896
z_mean_w50,264.24006271362305
square_kurt_w50,259.167911529541
logabs_mean_w500_vs_ref,257.316951751709
abs_mean_w100_vs_ref,256.8050584793091
z_std_vs_ref,256.7406635284424
logabs_std_w20,256.3200216293335
sign_std_w200,255.3438310623169
rollmean16_mean_w100,254.6435308456421
abs_mean_w200_vs_ref,254.18350219726562
sign_std_w100,252.7783989906311
diff_mean_w500_vs_ref,252.1605625152588
cumsum_skew_w20,251.9265604019165
rank_std_w20,251.32240104675293
z_mean_w500,251.0329875946045
rollstd16_mean_w50,250.7663288116455
rank_std_w200,250.496262550354
ftest_stat,248.54828929901123
sign_mean_w50_vs_ref,246.40640020370483
square_kurt_w20,245.85531044006348
rank_centered_cov_ratio,244.8165955543518
square_mean_vs_ref,244.15405225753784
z_skew_w20,242.76980018615723
abs_std_w20,242.56572151184082
rank_kurt_w500,241.6759295463562
square_skew_w50,240.40270900726318
rank_std_w100,236.19573068618774
diff2_mean_w100_vs_ref,234.92850160598755
rank_q75_ratio,234.382173538208
z_std_w20,234.10050106048584
rank_std_w200_vs_ref,233.5473084449768
diff_kurt_w20,230.00337934494019
abs_mean_w100,228.50346183776855
rank_mean_w500_vs_ref,228.1181411743164
rollmean16_mean_w20_vs_ref,222.65042877197266
square_mean_w200_vs_ref,221.37128114700317
abs_mean_w500_vs_ref,219.37278079986572
sign_mean_w20_vs_ref,218.16747903823853
rank_std_w20_vs_ref,215.3108458518982
rollstd16_mean_w20_vs_ref,214.03184938430786
rank_std_w50,213.7689986228943
sign_skew_w200,211.07306098937988
square_mean_w500_vs_ref,209.86640071868896
diff2_skew_w20_vs_ref,206.5359902381897
rank_std_w500_vs_ref,203.55869960784912
rollmean16_kurt_w20,202.80508995056152
cal_rank_disp_roll50,201.07590007781982
rank_std_w50_vs_ref,195.73897075653076
diff_std_w20_vs_ref,193.10567712783813
diff_mean_vs_ref,192.9150195121765
rollstd16_mean_w20,192.33665704727173
rollmean16_mean_w500,192.29036140441895
z_mean_w20,191.45662927627563
square_mean_w20,191.34240055084229
sign_mean_w500_vs_ref,190.8639645576477
square_std_w50,190.5992612838745
sign_skew_w100_vs_ref,190.5251898765564
z_std_w20_vs_ref,188.54084873199463
z_kurt_w20,187.86227893829346
sign_skew_w50_vs_ref,186.01834106445312
diff2_mean_w500,184.5171604156494
rank_centered_skew,184.20377254486084
square_skew_w20,182.8186902999878
logabs_mean_w20,182.79657888412476
rank_kurt_w50_vs_ref,181.76228141784668
square_mean_w50_vs_ref,180.17254877090454
diff_mean_w20_vs_ref,179.65527057647705
sign_kurt_w200,179.2548017501831
diff_mean_w100_vs_ref,177.9097695350647
rollmean16_mean_w100_vs_ref,177.52767038345337
diff2_mean_w200,176.6147780418396
diff_mean,176.16047048568726
rank_skew_w200_vs_ref,175.31630897521973
rollstd16_mean_w50_vs_ref,173.1135106086731
abs_std_w50,172.61756229400635
sign_skew_w500,171.47902965545654
rank_std_w100_vs_ref,170.453839302063
rank_std,169.9755082130432
sign_skew_w500_vs_ref,169.64759731292725
diff2_mean_w20,169.49768781661987
z_std_w50_vs_ref,167.81575202941895
sign_mean_w50,165.47315979003906
square_mean_w500,164.25704097747803
z_mean_w100,163.54925107955933
diff_mean_w200,163.18996858596802
rank_q25_ratio,160.05504894256592
abs_mean_w20,159.13463020324707
z_std_w200,154.69692134857178
rollmean16_mean_w50,153.94618797302246
diff_mean_w20,153.74291133880615
rank_mean,153.5321488380432
rank_kurt_w20,146.70809984207153
rollmean16_mean_w50_vs_ref,145.96479892730713
abs_mean_w50_vs_ref,145.88583183288574
sign_skew_w100,145.5004801750183
rollmean16_mean_w200_vs_ref,145.36839866638184
rank_skew_vs_ref,145.26358699798584
sign_kurt_w20,144.60269737243652
diff2_std_w20_vs_ref,143.6604609489441
z_std_w100,142.74014043807983
diff_mean_w100,138.87669038772583
diff2_mean_w50,137.8016219139099
diff_mean_w200_vs_ref,137.75332069396973
rank_mean_w500,137.74839878082275
rank_mean_w200_vs_ref,136.3618483543396
rank_mean_vs_ref,133.5769305229187
rank_mean_w20,127.83747911453247
rollmean16_mean_w500_vs_ref,126.70250034332275
diff2_mean_w20_vs_ref,126.35091876983643
rank_centered_median_vs_ref,125.79609966278076
diff_mean_w50,124.17130947113037
sign_kurt_w100,122.70166301727295
rank_centered_q75_vs_ref,120.50989246368408
rank_skew_w500_vs_ref,113.58028030395508
z_mean_vs_ref,108.26539993286133
square_mean_w50,104.65303802490234
z_std_w50,103.5429573059082
z_mean_w500_vs_ref,102.33668041229248
z_std_w100_vs_ref,101.71977043151855
rank_mean_w100,99.25100040435791
diff_mean_w500,98.92179870605469
square_mean_w100_vs_ref,97.71901988983154
rank_centered_kurt_vs_ref,95.88867998123169
diff2_mean_w50_vs_ref,95.39551258087158
z_std_w500,95.00910091400146
rank_std_w500,94.7859001159668
diff2_mean_w100,94.71376943588257
rank_mean_w100_vs_ref,93.49363136291504
z_std_ratio,93.20006036758423
rank_mean_w200,90.80069923400879
sign_skew_w20_vs_ref,90.34767961502075
z_mean_w100_vs_ref,89.20040035247803
rank_centered_q75_ratio,88.47099781036377
z_std,87.22949981689453
rank_centered_std_vs_ref,84.99950122833252
z_mean_w50_vs_ref,83.80560970306396
z_std_w200_vs_ref,83.52127933502197
rank_mean_w50,82.40784072875977
rank_skew_w50_vs_ref,81.63303852081299
rank_centered_kurt_w100,80.02220916748047
rank_centered_kurt_w200_vs_ref,77.20208072662354
abs_mean_ratio,73.04166793823242
sign_mean_w100,71.59286880493164
diff_mean_w50_vs_ref,71.20952987670898
rank_centered_kurt_w50_vs_ref,70.6308102607727
rank_mean_ratio,64.09100151062012
rank_skew_w100_vs_ref,63.633880615234375
rank_centered_kurt_w500,60.99480056762695
rank_mean_w50_vs_ref,59.996729373931885
rank_centered_std_w20,59.749258041381836
abs_mean_w20_vs_ref,58.723880767822266
rank_centered_mean_w100,58.507408618927
rank_centered_std_w200_vs_ref,57.357900619506836
sign_skew_w50,57.05166959762573
rank_std_ratio,53.192800521850586
square_mean_ratio,48.38199996948242
z_mean_w20_vs_ref,47.78069019317627
rank_centered_kurt_w200,46.08143997192383
rank_mean_w20_vs_ref,45.58282947540283
rank_centered_std_w100_vs_ref,44.514259338378906
sign_std_w50,44.500200271606445
rank_centered_std_w20_vs_ref,44.339900970458984
rank_kurt_ratio,42.09010124206543
rank_centered_std_w100,37.0939998626709
sign_kurt_w50,36.752559661865234
rank_centered_kurt_w500_vs_ref,31.701200485229492
rank_centered_skew_ratio,29.422100067138672
rank_centered_std_w500,29.15530014038086
rank_centered_kurt_w100_vs_ref,28.48879909515381
rank_kurt_w20_vs_ref,26.78852939605713
rank_centered_mean_w50,26.61069965362549
sign_mean_w20,25.78131866455078
rank_centered_std_w200,24.860599517822266
rank_std_vs_ref,24.77120018005371
rank_centered_mean_vs_ref,24.504920482635498
sign_skew_w20,23.739099502563477
rank_skew_w20_vs_ref,23.523799896240234
rank_centered_kurt_w20_vs_ref,21.153709411621094
rank_centered_mean_w20,20.394829750061035
rank_centered_kurt,19.738800048828125
rank_centered_mean_w100_vs_ref,19.342509269714355
rank_centered_mean,19.12180995941162
z_mean_w200_vs_ref,14.797599792480469
rank_centered_std,13.458700180053711
rank_centered_mean_w200_vs_ref,13.232000350952148
rank_centered_skew_w500_vs_ref,12.592700004577637
rank_centered_mean_w500,11.644700050354004
rank_centered_kurt_ratio,11.27400016784668
rank_centered_kurt_w20,11.229499816894531
rank_centered_mean_w50_vs_ref,10.354399681091309
rank_centered_q25_vs_ref,10.208800315856934
square_mean_w100,6.764309883117676
rank_centered_skew_w50_vs_ref,5.629990100860596
rank_centered_skew_w100,0.0
rank_centered_std_ratio,0.0
rank_centered_skew_w200,0.0
rank_centered_skew_w200_vs_ref,0.0
rank_skew_ratio,0.0
z_mean_ratio,0.0
rank_centered_mean_w200,0.0
rank_centered_skew_vs_ref,0.0
rank_centered_mean_ratio,0.0
rank_centered_skew_w100_vs_ref,0.0
sign_q25_ratio,0.0
sign_min,0.0
sign_min_vs_ref,0.0
sign_range,0.0
sign_range_vs_ref,0.0
sign_range_ratio,0.0
z_cov_vs_ref,0.0
rank_centered_skew_w50,0.0
rank_centered_cov_vs_ref,0.0
rank_centered_std_w500_vs_ref,0.0
rank_centered_std_w50_vs_ref,0.0
square_mean_w20_vs_ref,0.0
rank_centered_std_w50,0.0
rank_centered_skew_w500,0.0
rank_centered_mean_w20_vs_ref,0.0
sign_std_w20,0.0
rank_centered_skew_w20_vs_ref,0.0
rank_centered_skew_w20,0.0
rank_centered_mean_w500_vs_ref,0.0
rank_centered_kurt_w50,0.0
sign_q75_ratio,0.0
sign_max_ratio,0.0
sign_min_ratio,0.0
rollstd16_min,0.0
rollstd16_min_vs_ref,0.0
rollstd16_min_ratio,0.0
sign_max,0.0
sign_max_vs_ref,0.0
sign_median,0.0
sign_q75_vs_ref,0.0
sign_median_ratio,0.0
rank_median_ratio,0.0
rank_centered_median_ratio,0.0
sign_q25,0.0
sign_q25_vs_ref,0.0
sign_q75,0.0
ref_std_raw,0.0
