iter	Passed	Remaining
650	33591	43808
651	33642	43756
652	33697	43708
653	33752	43662
654	33806	43612
655	33863	43568
656	33918	43521
657	33976	43477
658	34026	43423
659	34083	43378
660	34135	43327
661	34191	43281
662	34247	43235
663	34307	43194
664	34360	43144
665	34416	43098
666	34468	43046
667	34530	43008
668	34600	42979
669	34668	42946
670	34736	42916
671	34804	42883
672	34908	42896
673	34976	42864
674	35028	42812
675	35083	42765
676	35135	42712
677	35183	42656
678	35232	42601
679	35284	42548
680	35333	42493
681	35388	42445
682	35438	42390
683	35486	42335
684	35530	42273
685	35580	42219
686	35630	42164
687	35686	42117
688	35737	42065
689	35788	42013
690	35847	41969
691	35899	41917
692	35946	41859
693	35992	41801
694	36037	41741
695	36088	41688
696	36138	41634
697	36188	41580
698	36242	41531
699	36294	41479
700	36347	41428
701	36394	41371
702	36453	41327
703	36504	41274
704	36550	41216
705	36598	41160
706	36644	41101
707	36699	41053
708	36749	40999
709	36804	40951
710	36855	40898
711	36903	40842
712	36958	40794
713	37009	40741
714	37057	40685
715	37106	40630
716	37164	40585
717	37216	40534
718	37268	40482
719	37314	40424
720	37361	40367
721	37409	40311
722	37462	40260
723	37519	40214
724	37568	40159
725	37620	40108
726	37672	40055
727	37718	39997
728	37762	39937
729	37811	39883
730	37859	39827
731	37912	39776
732	37960	39721
733	38013	39670
734	38068	39622
735	38113	39563
736	38163	39509
737	38216	39459
738	38269	39409
739	38328	39364
740	38382	39315
741	38428	39257
742	38475	39200
743	38525	39146
744	38578	39096
745	38624	39038
746	38674	38985
747	38727	38934
748	38780	38883
749	38831	38831
750	38891	38788
751	38951	38744
752	39008	38697
753	39063	38649
754	39116	38598
755	39187	38565
756	39246	38520
757	39298	38469
758	39381	38447
759	39458	38419
760	39518	38376
761	39571	38325
762	39637	38286
763	39728	38272
764	39807	38246
765	39870	38204
766	39927	38157
767	39986	38111
768	40039	38060
769	40088	38006
770	40148	37961
771	40199	37908
772	40269	37873
773	40348	37846
774	40504	37891
775	40576	37857
776	40642	37817
777	40705	37775
778	40756	37721
779	40803	37665
780	40857	37613
781	40902	37555
782	40952	37500
783	40996	37440
784	41043	37383
785	41098	37334
786	41148	37279
787	41198	37225
788	41243	37166
789	41291	37109
790	41356	37069
791	41404	37013
792	41455	36959
793	41511	36910
794	41564	36858
795	41617	36807
796	41670	36755
797	41722	36703
798	41774	36650
799	41824	36596
800	41872	36540
801	41921	36485
802	41978	36437
803	42027	36382
804	42084	36333
805	42139	36284
806	42195	36234
807	42241	36176
808	42290	36121
809	42348	36074
810	42400	36022
811	42463	35978
812	42516	35927
813	42565	35872
814	42612	35815
815	42663	35762
816	42713	35707
817	42783	35670
818	42838	35620
819	42886	35564
820	42935	35508
821	42979	35450
822	43037	35402
823	43084	35346
824	43134	35292
825	43189	35241
826	43244	35191
827	43294	35137
828	43353	35090
829	43404	35037
830	43449	34979
831	43499	34925
832	43551	34872
833	43607	34823
834	43660	34771
835	43714	34720
836	43766	34668
837	43824	34620
838	43882	34572
839	43929	34515
840	43985	34466
841	44031	34409
842	44072	34348
843	44122	34294
844	44171	34239
845	44219	34183
846	44269	34129
847	44313	34071
848	44367	34020
849	44416	33965
850	44469	33913
851	44518	33859
852	44568	33805
853	44611	33745
854	44666	33695
855	44709	33636
856	44759	33582
857	44815	33532
858	44861	33476
859	44910	33421
860	44957	33365
861	45000	33306
862	45047	33250
863	45096	33196
864	45142	33139
865	45194	33086
866	45242	33032
867	45285	32972
868	45333	32917
869	45381	32862
870	45433	32810
871	45479	32753
872	45526	32697
873	45576	32644
874	45623	32587
875	45675	32535
876	45725	32481
877	45775	32428
878	45827	32376
879	45882	32326
880	45978	32304
881	46032	32253
882	46080	32198
883	46135	32148
884	46188	32097
885	46233	32040
886	46280	31984
887	46327	31928
888	46382	31877
889	46431	31824
890	46480	31769
891	46533	31718
892	46591	31669
893	46636	31612
894	46691	31562
895	46739	31507
896	46790	31454
897	46841	31401
898	46900	31354
899	46951	31301
900	46998	31245
901	47055	31196
902	47110	31146
903	47163	31094
904	47216	31042
905	47273	30993
906	47324	30941
907	47368	30883
908	47426	30835
909	47482	30785
910	47534	30733
911	47581	30677
912	47634	30626
913	47682	30571
914	47730	30516
915	47780	30462
916	47829	30408
917	47890	30361
918	47945	30311
919	47994	30257
920	48043	30202
921	48091	30148
922	48148	30099
923	48205	30050
924	48259	29998
925	48306	29943
926	48355	29889
927	48406	29836
928	48459	29784
929	48508	29731
930	48557	29677
931	48611	29625
932	48656	29569
933	48713	29519
934	48762	29465
935	48810	29411
936	48855	29355
937	48901	29299
938	48957	29249
939	49003	29193
940	49051	29138
941	49098	29083
942	49147	29029
943	49196	28975
944	49255	28928
945	49301	28871
946	49351	28818
947	49404	28767
948	49457	28715
949	49505	28661
950	49552	28605
951	49600	28551
952	49651	28498
953	49703	28446
954	49755	28394
955	49807	28342
956	49860	28290
957	49909	28236
958	49966	28187
959	50019	28135
960	50067	28081
961	50122	28031
962	50177	27980
963	50230	27928
964	50280	27875
965	50328	27821
966	50381	27769
967	50429	27715
968	50483	27664
969	50542	27615
970	50590	27561
971	50633	27504
972	50681	27450
973	50725	27393
974	50779	27342
975	50833	27291
976	50880	27236
977	50928	27182
978	50980	27130
979	51032	27078
980	51088	27028
981	51142	26977
982	51202	26929
983	51256	26878
984	51315	26830
985	51366	26777
986	51414	26722
987	51462	26668
988	51510	26614
989	51556	26559
990	51603	26504
991	51680	26465
992	51731	26412
993	51782	26360
994	51833	26307
995	51885	26255
996	51937	26203
997	51984	26148
998	52033	26094
999	52080	26040
1000	52133	25988
1001	52179	25933
1002	52224	25878
1003	52280	25827
1004	52332	25775
1005	52383	25723
1006	52434	25670
1007	52479	25615
1008	52525	25560
1009	52579	25508
1010	52636	25459
1011	52687	25406
1012	52731	25350
1013	52778	25296
1014	52827	25242
1015	52875	25188
1016	52920	25133
1017	52965	25077
1018	53013	25023
1019	53060	24969
1020	53115	24919
1021	53171	24868
1022	53223	24816
1023	53275	24764
1024	53326	24712
1025	53382	24662
1026	53432	24609
1027	53485	24557
1028	53532	24503
1029	53589	24453
1030	53636	24398
1031	53679	24343
1032	53729	24289
1033	53778	24236
1034	53830	24184
1035	53888	24135
1036	53940	24083
1037	53994	24032
1038	54045	23979
1039	54093	23926
1040	54146	23874
1041	54195	23821
1042	54248	23769
1043	54344	23736
1044	54444	23705
1045	54544	23674
1046	54622	23633
1047	54684	23585
1048	54747	23537
1049	54800	23485
1050	54847	23431
1051	54897	23378
1052	54943	23323
1053	54994	23270
1054	55046	23218
1055	55098	23166
1056	55150	23114
1057	55201	23061
1058	55248	23007
1059	55312	22959
1060	55360	22906
1061	55408	22852
1062	55454	22797
1063	55501	22742
1064	55559	22693
1065	55611	22640
1066	55657	22586
1067	55708	22533
1068	55758	22480
1069	55803	22425
1070	55858	22374
1071	55900	22318
1072	55953	22266
1073	56004	22213
1074	56054	22161
1075	56102	22107
1076	56152	22054
1077	56200	22000
1078	56250	21947
1079	56295	21892
1080	56343	21839
1081	56394	21786
1082	56437	21730
1083	56484	21676
1084	56534	21623
1085	56591	21573
1086	56644	21521
1087	56686	21465
1088	56732	21411
1089	56784	21359
1090	56837	21307
1091	56891	21256
1092	56943	21203
1093	56997	21152
1094	57045	21099
1095	57093	21045
1096	57147	20994
1097	57203	20943
1098	57257	20891
1099	57301	20836
1100	57346	20782
1101	57400	20730
1102	57451	20678
1103	57497	20624
1104	57550	20572
1105	57595	20517
1106	57639	20462
1107	57690	20410
1108	57742	20358
1109	57796	20306
1110	57841	20252
1111	57891	20199
1112	57943	20147
1113	57990	20093
1114	58046	20042
1115	58092	19988
1116	58142	19936
1117	58191	19882
1118	58247	19832
1119	58297	19779
1120	58350	19727
1121	58400	19675
1122	58455	19624
1123	58507	19571
1124	58556	19518
1125	58598	19463
1126	58644	19409
1127	58690	19355
1128	58745	19304
1129	58789	19249
1130	58833	19195
1131	58887	19143
1132	58937	19090
1133	58986	19038
1134	59045	18988
1135	59093	18934
1136	59146	18883
1137	59196	18830
1138	59246	18777
1139	59295	18724
1140	59343	18671
1141	59389	18617
1142	59444	18566
1143	59497	18515
1144	59542	18460
1145	59597	18409
1146	59646	18356
1147	59695	18303
1148	59741	18250
1149	59794	18198
1150	59842	18145
1151	59886	18090
1152	59935	18037
1153	59982	17984
1154	60030	17931
1155	60082	17879
1156	60137	17828
1157	60184	17774
1158	60237	17723
1159	60286	17670
1160	60341	17619
1161	60393	17567
1162	60448	17515
1163	60496	17462
1164	60543	17409
1165	60594	17357
1166	60645	17304
1167	60692	17251
1168	60746	17200
1169	60794	17147
1170	60843	17094
1171	60898	17043
1172	60950	16991
1173	61005	16940
1174	61054	16887
1175	61109	16836
1176	61153	16782
1177	61200	16728
1178	61249	16676
1179	61298	16623
1180	61348	16570
1181	61397	16518
1182	61444	16464
1183	61493	16412
1184	61545	16360
1185	61600	16308
1186	61649	16256
1187	61700	16204
1188	61753	16152
1189	61807	16101
1190	61852	16047
1191	61900	15994
1192	61955	15943
1193	62013	15892
1194	62062	15840
1195	62112	15787
1196	62159	15734
1197	62207	15681
1198	62261	15630
1199	62307	15576
1200	62359	15525
1201	62415	15474
1202	62466	15421
1203	62519	15370
1204	62574	15319
1205	62624	15266
1206	62678	15215
1207	62730	15163
1208	62776	15109
1209	62822	15056
1210	62871	15004
1211	62919	14951
1212	62964	14897
1213	63021	14846
1214	63076	14795
1215	63127	14743
1216	63183	14692
1217	63233	14640
1218	63282	14587
1219	63328	14534
1220	63374	14481
1221	63417	14427
1222	63462	14373
1223	63514	14321
1224	63562	14269
1225	63610	14216
1226	63657	14163
1227	63708	14111
1228	63754	14058
1229	63798	14004
1230	63851	13952
1231	63894	13899
1232	63944	13846
1233	63989	13793
1234	64038	13741
1235	64085	13688
1236	64134	13635
1237	64189	13584
1238	64239	13532
1239	64290	13480
1240	64334	13426
1241	64381	13374
1242	64436	13322
1243	64487	13270
1244	64549	13221
1245	64599	13168
1246	64656	13118
1247	64712	13067
1248	64767	13015
1249	64836	12967
1250	64889	12915
1251	64936	12862
1252	64990	12811
1253	65036	12758
1254	65084	12705
1255	65135	12653
1256	65183	12601
1257	65229	12548
1258	65273	12494
1259	65327	12443
1260	65373	12390
1261	65423	12338
1262	65472	12285
1263	65526	12234
1264	65571	12181
1265	65621	12129
1266	65665	12075
1267	65717	12023
1268	65769	11972
1269	65815	11919
1270	65865	11867
1271	65912	11814
1272	65957	11761
1273	66006	11709
1274	66057	11657
1275	66115	11606
1276	66178	11556
1277	66230	11504
1278	66280	11452
1279	66327	11400
1280	66383	11348
1281	66430	11296
1282	66480	11244
1283	66532	11192
1284	66584	11140
1285	66630	11087
1286	66676	11034
1287	66720	10981
1288	66769	10929
1289	66816	10877
1290	66872	10826
1291	66925	10774
1292	66974	10722
1293	67023	10669
1294	67076	10618
1295	67147	10569
1296	67204	10518
1297	67251	10466
1298	67297	10413
1299	67349	10361
1300	67400	10309
1301	67453	10257
1302	67496	10204
1303	67544	10152
1304	67595	10100
1305	67639	10047
1306	67689	9995
1307	67746	9944
1308	67800	9892
1309	67840	9839
1310	67889	9787
1311	67937	9734
1312	67985	9682
1313	68040	9631
1314	68093	9579
1315	68143	9527
1316	68197	9476
1317	68243	9423
1318	68297	9372
1319	68348	9320
1320	68408	9269
1321	68454	9217
1322	68510	9165
1323	68570	9115
1324	68623	9063
1325	68667	9010
1326	68713	8958
1327	68757	8905
1328	68808	8853
1329	68851	8800
1330	68895	8747
1331	68946	8695
1332	68995	8643
1333	69045	8591
1334	69099	8540
1335	69155	8489
1336	69205	8437
1337	69254	8385
1338	69298	8332
1339	69345	8280
1340	69393	8227
1341	69446	8176
1342	69497	8124
1343	69552	8073
1344	69598	8020
1345	69650	7968
1346	69693	7916
1347	69746	7864
1348	69840	7817
1349	69989	7776
1350	70056	7726
1351	70114	7675
1352	70175	7624
1353	70229	7572
1354	70287	7521
1355	70336	7469
1356	70386	7417
1357	70429	7364
1358	70475	7312
1359	70521	7259
1360	70570	7207
1361	70620	7155
1362	70666	7102
1363	70712	7050
1364	70755	6997
1365	70803	6945
1366	70849	6893
1367	70899	6841
1368	70946	6788
1369	70994	6736
1370	71045	6684
1371	71088	6632
1372	71135	6579
1373	71183	6527
1374	71233	6475
1375	71288	6424
1376	71338	6372
1377	71384	6319
1378	71432	6267
1379	71484	6216
1380	71535	6164
1381	71595	6113
1382	71648	6061
1383	71695	6009
1384	71751	5957
1385	71804	5905
1386	71852	5853
1387	71906	5802
1388	71955	5750
1389	72008	5698
1390	72058	5646
1391	72106	5594
1392	72159	5542
1393	72213	5491
1394	72266	5439
1395	72325	5388
1396	72374	5336
1397	72425	5284
1398	72478	5232
1399	72530	5180
1400	72583	5129
1401	72637	5077
1402	72691	5025
1403	72738	4973
1404	72783	4921
1405	72832	4869
1406	72888	4817
1407	72933	4765
1408	72981	4713
1409	73034	4661
1410	73087	4610
1411	73145	4558
1412	73193	4506
1413	73247	4454
1414	73295	4402
1415	73344	4350
1416	73387	4298
1417	73437	4246
1418	73492	4195
1419	73539	4143
1420	73591	4091
1421	73633	4038
1422	73678	3986
1423	73728	3934
1424	73779	3883
1425	73827	3831
1426	73878	3779
1427	73926	3727
1428	73977	3675
1429	74018	3623
1430	74062	3571
1431	74115	3519
1432	74160	3467
1433	74207	3415
1434	74254	3363
1435	74305	3311
1436	74357	3259
1437	74410	3208
1438	74459	3156
1439	74517	3104
1440	74567	3053
1441	74611	3001
1442	74667	2949
1443	74722	2897
1444	74772	2846
1445	74822	2794
1446	74870	2742
1447	74931	2690
1448	74981	2639
1449	75028	2587
1450	75078	2535
1451	75130	2483
1452	75176	2431
1453	75223	2379
1454	75270	2327
1455	75318	2276
1456	75363	2224
1457	75411	2172
1458	75467	2120
1459	75522	2069
1460	75574	2017
1461	75618	1965
1462	75664	1913
1463	75711	1861
1464	75760	1809
1465	75815	1758
1466	75869	1706
1467	75922	1654
1468	75975	1603
1469	76022	1551
1470	76062	1499
1471	76110	1447
1472	76158	1395
1473	76203	1344
1474	76254	1292
1475	76306	1240
1476	76356	1189
1477	76406	1137
1478	76459	1085
1479	76508	1033
1480	76557	982
1481	76602	930
1482	76650	878
1483	76697	826
1484	76746	775
1485	76791	723
1486	76839	671
1487	76889	620
1488	76947	568
1489	76996	516
1490	77047	465
1491	77094	413
1492	77145	361
1493	77200	310
1494	77248	258
1495	77298	206
1496	77344	154
1497	77399	103
1498	77452	51
1499	77499	0
